identifier	name
AT4G02425	AT4G02425
AT4G02430	AT4G02430
AT4G02440	AT4G02440
AT4G02450	AT4G02450
AT4G02460	AT4G02460
AT4G02465	AT4G02465
AT4G02480	AT4G02480
AT4G02482	AT4G02482
AT4G02485	AT4G02485
AT4G02489	AT4G02489
AT4G02500	AT4G02500
AT4G02510	AT4G02510
AT4G02520	AT4G02520
AT4G02530	AT4G02530
AT4G02540	T10P11-27
AT4G02541	AT4G02541
AT4G02550	AT4G02550
AT4G02560	T10P11-15
AT4G02570	AT4G02570
AT4G02580	AT4G02580
AT4G02590	AT4G02590
AT4G02600	AT4G02600
AT4G02610	AT4G02610
AT4G02620	AT4G02620
AT4G02630	T10P11-10
AT4G02640	AT4G02640
AT4G02650	T10P11-8
AT4G02655	AT4G02655
AT4G02660	AT4G02660
AT4G02670	AT4G02670
AT4G02680	AT4G02680
AT4G02690	AT4G02690
AT4G02700	AT4G02700
AT4G02710	AT4G02710
AT4G02715	AT4G02715
AT4G02725	AT4G02725
AT4G02720	AT4G02720
AT4G02730	AT4G02730
AT4G02733	AT4G02733
AT4G02735	AT4G02735
AT4G02740	AT4G02740
AT4G02750	AT4G02750
AT4G02760	T5J8-6
AT4G02770	AT4G02770
AT4G02780	AT4G02780
AT4G02790	AT4G02790
AT4G02800	AT4G02800
AT4G02810	AT4G02810
AT4G02820	AT4G02820
AT4G02830	AT4G02830
AT4G02840	AT4G02840
AT4G02850	AT4G02850
AT4G02860	AT4G02860
AT4G02870	AT4G02870
AT4G02880	AT4G02880
AT4G02890	AT4G02890
AT4G02900	AT4G02900
AT4G02910	AT4G02910
AT4G02920	AT4G02920
AT4G02930	AT4G02930
AT4G02940	AT4G02940
AT4G02950	AT4G02950
AT4G02970	AT4G02970
AT4G02980	AT4G02980
AT4G02990	AT4G02990
AT4G03000	AT4G03000
AT4G03010	T4I9-11
AT4G03020	T4I9-10
AT4G03030	AT4G03030
AT4G03040	T4I9-8
AT4G03050	AT4G03050
AT4G03070	AT4G03070
AT4G03080	AT4G03080
AT4G03090	AT4G03090
AT4G03100	AT4G03100
AT4G03110	AT4G03110
AT4G03115	AT4G03115
AT4G03113	AT4G03113
AT4G03120	F4C21-4
AT4G03130	AT4G03130
AT4G03140	AT4G03140
AT4G03150	F4C21-13
AT4G03153	AT4G03153
AT4G03156	AT4G03156
AT4G03157	AT4G03157
AT4G03160	AT4G03160
AT4G03165	AT4G03165
AT4G03170	AT4G03170
AT4G03175	AT4G03175
AT4G03180	F4C21-10
AT4G03190	AT4G03190
AT4G03200	F4C21-12
AT4G03205	AT4G03205
AT4G03210	AT4G03210
AT4G03220	F4C21-15
AT4G03230	AT4G03230
AT4G03240	AT4G03240
AT4G03250	AT4G03250
AT4G03260	AT4G03260
AT4G03270	AT4G03270
AT4G03280	AT4G03280
AT4G03290	AT4G03290
AT4G03292	AT4G03292
AT4G03298	AT4G03298
AT4G03320	AT4G03320
AT4G03330	AT4G03330
AT4G03340	AT4G03340
AT4G03350	AT4G03350
AT4G03360	AT4G03360
AT4G03370	AT4G03370
AT4G03380	AT4G03380
AT4G03390	AT4G03390
AT4G03400	AT4G03400
AT4G03410	AT4G03410
AT4G03415	F9H3
AT4G03420	AT4G03420
AT4G03430	AT4G03430
AT4G03440	F9H3-6
AT4G03443	AT4G03443
AT4G03450	AT4G03450
AT4G03460	AT4G03460
AT4G03470	F9H3-10
AT4G03480	AT4G03480
AT4G03490	F9H3-12
AT4G03495	AT4G03495
AT4G03500	AT4G03500
AT4G03505	AT4G03505
AT4G03510	AT4G03510
AT4G03520	AT4G03520
AT4G03540	AT4G03540
AT4G03550	AT4G03550
AT4G03560	AT4G03560
AT4G03565	AT4G03565
AT4G03566	AT4G03566
AT4G03570	T5L23-6
AT4G03580	T5L23-7
AT4G03590	T5L23-8
AT4G03600	AT4G03600
AT4G03610	AT4G03610
AT4G03620	AT4G03620
AT4G03625	AT4G03625
AT4G03630	T5L23-12
AT4G03635	AT4G03635
AT4G03645	AT4G03645
AT4G03728	AT4G03728
AT4G03740	AT4G03740
AT4G03820	AT4G03820
AT4G03830	AT4G03830
AT4G03930	AT4G03930
AT4G03940	T24M8-7
AT4G03945	AT4G03945
AT4G03950	AT4G03950
AT4G03960	AT4G03960
AT4G03965	AT4G03965
AT4G04020	AT4G04020
AT4G04025	AT4G04025
AT4G04030	AT4G04030
AT4G04040	AT4G04040
AT4G04078	AT4G04078
AT4G04080	AT4G04080
AT4G04090	T24H24-21
AT4G04110	AT4G04110
AT4G04180	AT4G04180
AT4G04190	AT4G04190
AT4G04200	AT4G04200
AT4G04210	AT4G04210
AT4G04220	AT4G04220
AT4G04260	T27D20-8
AT4G04265	AT4G04265
AT4G04320	AT4G04320
AT4G04330	AT4G04330
AT4G04340	AT4G04340
AT4G04350	AT4G04350
AT4G04360	T19B17-8
AT4G04370	AT4G04370
AT4G04402	AT4G04402
AT4G04404	AT4G04404
AT4G04415	AT4G04415
AT4G04423	AT4G04423
AT4G04450	AT4G04450
AT4G04460	AT4G04460
AT4G04470	AT4G04470
AT4G04480	T26N6-8
AT4G04490	AT4G04490
AT4G04500	AT4G04500
AT4G04510	AT4G04510
AT4G04540	AT4G04540
AT4G04555	AT4G04555
AT4G04570	AT4G04570
AT4G04580	AT4G04580
AT4G04601	AT4G04601
AT4G04605	AT4G04605
AT4G04610	AT4G04610
AT4G04614	AT4G04614
AT4G04620	AT4G04620
AT4G04630	F4H6-15
AT4G04632	AT4G04632
AT4G04640	AT4G04640
AT4G04650	T19J18-5
AT4G04670	AT4G04670
AT4G04680	T19J18-1
AT4G04690	AT4G04690
AT4G04695	AT4G04695
AT4G04700	AT4G04700
AT4G04710	AT4G04710
AT4G04720	AT4G04720
AT4G04730	AT4G04730
AT4G04740	AT4G04740
AT4G04745	AT4G04745
AT4G04750	T4B21-10
AT4G04760	T4B21-9
AT4G04770	AT4G04770
AT4G04775	T4B21-8
AT4G04780	AT4G04780
AT4G04790	AT4G04790
AT4G04800	AT4G04800
AT4G04810	AT4G04810
AT4G04830	AT4G04830
AT4G04840	AT4G04840
AT4G04850	AT4G04850
AT4G04860	AT4G04860
AT4G04870	AT4G04870
AT4G04880	T4B21-20
AT4G04885	AT4G04885
AT4G04890	AT4G04890
AT4G04900	AT4G04900
AT4G04910	T1J1-4
AT4G04920	AT4G04920
AT4G04925	AT4G04925
AT4G04930	AT4G04930
AT4G04940	AT4G04940
AT4G04950	AT4G04950
AT4G04955	T1J1
AT4G04957	AT4G04957
AT4G04960	AT4G04960
AT4G04970	AT4G04970
AT4G04972	AT4G04972
AT4G04980	AT4G04980
AT4G04985	AT4G04985
AT4G04990	AT4G04990
AT4G05000	AT4G05000
AT4G05010	T32N4-5
AT4G05018	AT4G05018
AT4G05020	AT4G05020
AT4G05030	AT4G05030
AT4G05040	AT4G05040
AT4G05050	AT4G05050
AT4G05060	AT4G05060
AT4G05070	AT4G05070
AT4G05071	AT4G05071
AT4G05080	AT4G05080
AT4G05090	AT4G05090
AT4G05091	AT4G05091
AT4G05095	AT4G05095
AT4G05097	AT4G05097
AT4G05100	AT4G05100
AT4G05110	AT4G05110
AT4G05120	AT4G05120
AT4G05130	AT4G05130
AT4G05140	AT4G05140
AT4G05150	C17L7-70
AT4G05160	AT4G05160
AT4G05170	AT4G05170
AT4G05180	AT4G05180
AT4G05190	AT4G05190
AT4G05200	AT4G05200
AT4G05210	AT4G05210
AT4G05220	AT4G05220
AT4G05230	C17L7-150
AT4G05240	AT4G05240
AT4G05250	AT4G05250
AT4G05260	C17L7-180
AT4G05270	C17L7-190
AT4G05310	C17L7-230
AT4G05320	AT4G05320
AT4G05330	AT4G05330
AT4G05340	C6L9-20
AT4G05350	AT4G05350
AT4G05360	C6L9-40
AT4G05380	AT4G05380
AT4G05390	AT4G05390
AT4G05400	AT4G05400
AT4G05410	AT4G05410
AT4G05420	AT4G05420
AT4G05430	AT4G05430
AT4G05440	AT4G05440
AT4G05450	AT4G05450
AT4G05460	AT4G05460
AT4G05470	AT4G05470
AT4G05475	C6L9
AT4G05490	AT4G05490
AT4G05497	AT4G05497
AT4G05520	AT4G05520
AT4G05523	AT4G05523
AT4G05530	AT4G05530
AT4G05540	T1J24-4
AT4G05553	AT4G05553
AT4G05555	AT4G05555
AT4G05590	AT4G05590
AT4G05612	AT4G05612
AT4G05620	F21I2-10
AT4G05630	AT4G05630
AT4G05631	AT4G05631
AT4G05632	AT4G05632
AT4G06479	AT4G06479
AT4G06490	AT4G06490
AT4G06526	AT4G06526
AT4G06534	AT4G06534
AT4G06536	AT4G06536
AT4G06639	AT4G06639
AT4G06583	AT4G06583
AT4G06598	AT4G06598
AT4G06599	T11G11
AT4G06643	AT4G06643
AT4G06634	AT4G06634
AT4G06655	AT4G06655
AT4G06676	AT4G06676
AT4G06688	AT4G06688
AT4G06744	AT4G06744
AT4G06746	AT4G06746
AT4G07325	AT4G07325
AT4G07350	F28D6-10
AT4G07380	F28D6-12
AT4G07390	AT4G07390
AT4G07400	AT4G07400
AT4G07410	F28D6-14
AT4G07408	AT4G07408
AT4G07445	AT4G07445
AT4G07455	AT4G07455
AT4G07515	AT4G07515
AT4G07524	AT4G07524
AT4G07526	AT4G07526
AT4G07666	AT4G07666
AT4G07670	F10A2-10
AT4G07675	AT4G07675
AT4G07740	T6L9-5
AT4G07820	F5K24-6
AT4G07825	AT4G07825
AT4G07835	AT4G07835
AT4G07868	AT4G07868
AT4G07932	AT4G07932
AT4G07940	F1K3-1
AT4G07950	F1K3-2
AT4G07960	AT4G07960
AT4G07965	AT4G07965
AT4G07990	F1K3-7
AT4G07995	AT4G07995
AT4G08025	AT4G08025
AT4G08028	F1K3
AT4G08039	AT4G08039
AT4G08040	AT4G08040
AT4G08097	AT4G08097
AT4G08140	F9M13-6
AT4G08150	AT4G08150
AT4G08160	AT4G08160
AT4G08170	AT4G08170
AT4G08180	AT4G08180
AT4G08190	T12G13-30
AT4G08210	AT4G08210
AT4G08230	T12G13-70
AT4G08240	AT4G08240
AT4G08250	AT4G08250
AT4G08260	AT4G08260
AT4G08263	AT4G08263
AT4G08267	AT4G08267
AT4G08270	T12G13-110
AT4G08280	T12G13-120
AT4G08290	AT4G08290
AT4G08300	T12G13
AT4G08310	T12G13-150
AT4G08320	AT4G08320
AT4G08330	AT4G08330
AT4G08350	AT4G08350
AT4G08360	T28D5-50
AT4G08370	T28D5-60
AT4G08380	T28D5-70
AT4G08390	AT4G08390
AT4G08395	AT4G08395
AT4G08400	T28D5-90
AT4G08406	AT4G08406
AT4G08410	AT4G08410
AT4G08430	C18G5-10
AT4G08450	AT4G08450
AT4G08455	AT4G08455
AT4G08460	AT4G08460
AT4G08470	AT4G08470
AT4G08480	AT4G08480
AT4G08485	T15F16
AT4G08500	AT4G08500
AT4G08510	T15F16-13
AT4G08520	T15F16-12
AT4G08530	AT4G08530
AT4G08535	AT4G08535
AT4G08540	AT4G08540
AT4G08545	T15F16-11
AT4G08550	T15F16-10
AT4G08555	AT4G08555
AT4G08560	AT4G08560
AT4G08570	AT4G08570
AT4G08580	AT4G08580
AT4G08590	AT4G08590
AT4G08593	AT4G08593
AT4G08620	AT4G08620
AT4G08630	T3F12-6
AT4G08640	T3F12-5
AT4G08670	AT4G08670
AT4G08685	AT4G08685
AT4G08690	AT4G08690
AT4G08691	AT4G08691
AT4G08700	AT4G08700
AT4G08730	T32A17-40
AT4G08740	T32A17-50
AT4G08760	T32A17-70
AT4G08770	AT4G08770
AT4G08780	AT4G08780
AT4G08790	AT4G08790
AT4G08800	AT4G08800
AT4G08810	AT4G08810
AT4G08840	AT4G08840
AT4G08850	AT4G08850
AT4G08870	AT4G08870
AT4G08869	AT4G08869
AT4G08867	AT4G08867
AT4G08868	AT4G08868
AT4G08874	AT4G08874
AT4G08875	T3H13
AT4G08876	AT4G08876
AT4G08878	T3H13-9
AT4G08895	AT4G08895
AT4G08900	AT4G08900
AT4G08910	T3H13-6
AT4G08920	AT4G08920
AT4G08930	AT4G08930
AT4G08940	T3H13-12
AT4G08950	T3H13-3
AT4G08960	T3H13-2
AT4G08980	AT4G08980
AT4G08990	AT4G08990
AT4G09000	AT4G09000
AT4G09010	AT4G09010
AT4G09012	AT4G09012
AT4G09020	AT4G09020
AT4G09030	AT4G09030
AT4G09035	AT4G09035
AT4G09040	AT4G09040
AT4G09060	AT4G09060
AT4G09070	AT4G09070
AT4G09080	AT4G09080
AT4G09090	T8A17-3
AT4G09100	AT4G09100
AT4G09110	AT4G09110
AT4G09120	AT4G09120
AT4G09130	AT4G09130
AT4G09140	AT4G09140
AT4G09150	F23J3-180
AT4G09153	AT4G09153
AT4G09160	AT4G09160
AT4G09170	T8A17-80
AT4G09180	AT4G09180
AT4G09190	T30A10-1
AT4G09200	AT4G09200
AT4G09210	T30A10-3
AT4G09250	AT4G09250
AT4G09260	T30A10-20
AT4G09300	T30A10-60
AT4G09310	AT4G09310
AT4G09320	AT4G09320
AT4G09340	AT4G09340
AT4G09350	AT4G09350
AT4G09355	AT4G09355
AT4G09360	AT4G09360
AT4G09420	AT4G09420
AT4G09430	T15G18-150
AT4G09435	AT4G09435
AT4G09440	T15G18-140
AT4G09450	T15G18-130
AT4G09460	AT4G09460
AT4G09462	AT4G09462
AT4G09464	AT4G09464
AT4G09465	AT4G09465
AT4G09466	AT4G09466
AT4G09467	AT4G09467
AT4G09490	AT4G09490
AT4G09500	AT4G09500
AT4G09510	AT4G09510
AT4G09520	T15G18-60
AT4G09530	AT4G09530
AT4G09545	CRP4
AT4G09550	AT4G09550
AT4G09560	AT4G09560
AT4G09570	AT4G09570
AT4G09580	AT4G09580
AT4G09585	AT4G09585
AT4G09589	AT4G09589
AT4G09590	AT4G09590
AT4G09600	AT4G09600
AT4G09610	AT4G09610
AT4G09620	T25P22-60
AT4G09630	AT4G09630
AT4G09640	T25P22-80
AT4G09647	T25P22
AT4G09649	AT4G09649
AT4G09650	T25P22-90
AT4G09660	AT4G09660
AT4G09670	AT4G09670
AT4G09680	AT4G09680
AT4G09690	AT4G09690
AT4G09720	AT4G09720
AT4G09730	AT4G09730
AT4G09731	AT4G09731
AT4G09740	F17A8-90
AT4G09750	F17A8-100
AT4G09760	AT4G09760
AT4G09770	F17A8-120
AT4G09775	AT4G09775
AT4G09780	F17A8-130
AT4G09784	AT4G09784
AT4G09795	AT4G09795
AT4G09800	AT4G09800
AT4G09810	AT4G09810
AT4G09820	AT4G09820
AT4G09830	AT4G09830
AT4G09840	F17A8-190
AT4G09850	AT4G09850
AT4G09860	AT4G09860
AT4G09870	F17A8-220
AT4G09880	AT4G09880
AT4G09890	T5L19-20
AT4G09900	AT4G09900
AT4G09920	AT4G09920
AT4G09930	AT4G09930
AT4G09940	AT4G09940
AT4G09950	AT4G09950
AT4G09960	AT4G09960
AT4G09965	AT4G09965
AT4G09970	AT4G09970
AT4G09980	AT4G09980
AT4G09984	AT4G09984
AT4G09990	AT4G09990
AT4G10000	T5L19-130
AT4G10010	T5L19-140
AT4G10020	AT4G10020
AT4G10030	T5L19-160
AT4G10040	T5L19-170
AT4G10050	AT4G10050
AT4G10060	AT4G10060
AT4G10070	AT4G10070
AT4G10080	AT4G10080
AT4G10090	AT4G10090
AT4G10100	F28M11-20
AT4G10110	F28M11-30
AT4G10115	AT4G10115
AT4G10120	AT4G10120
AT4G10130	AT4G10130
AT4G10140	AT4G10140
AT4G10150	AT4G10150
AT4G10160	AT4G10160
AT4G10170	AT4G10170
AT4G10180	AT4G10180
AT4G10190	AT4G10190
AT4G10200	AT4G10200
AT4G10210	F24G24-10
AT4G10220	AT4G10220
AT4G10230	AT4G10230
AT4G10240	AT4G10240
AT4G10250	AT4G10250
AT4G10260	AT4G10260
AT4G10265	AT4G10265
AT4G10270	AT4G10270
AT4G10280	AT4G10280
AT4G10290	AT4G10290
AT4G10300	AT4G10300
AT4G10305	AT4G10305
AT4G10310	AT4G10310
AT4G10320	AT4G10320
AT4G10330	AT4G10330
AT4G10340	AT4G10340
AT4G10350	AT4G10350
AT4G10360	F24G24-160
AT4G10370	F24G24-170
AT4G10380	AT4G10380
AT4G10390	AT4G10390
AT4G10400	AT4G10400
AT4G10410	AT4G10410
AT4G10420	AT4G10420
AT4G10430	F7L13-10
AT4G10440	AT4G10440
AT4G10450	AT4G10450
AT4G10457	AT4G10457
AT4G10465	AT4G10465
AT4G10470	AT4G10470
AT4G10480	F7L13-60
AT4G10490	AT4G10490
AT4G10500	AT4G10500
AT4G10510	AT4G10510
AT4G10520	AT4G10520
AT4G10530	AT4G10530
AT4G10540	AT4G10540
AT4G10550	AT4G10550
AT4G10560	AT4G10560
AT4G10570	AT4G10570
AT4G10590	AT4G10590
AT4G10595	AT4G10595
AT4G10600	T4F9-60
AT4G10603	T4F9
AT4G10610	AT4G10610
AT4G10613	AT4G10613
AT4G10620	AT4G10620
AT4G10630	AT4G10630
AT4G10640	AT4G10640
AT4G10650	AT4G10650
AT4G10660	AT4G10660
AT4G10670	AT4G10670
AT4G10680	AT4G10680
AT4G10695	AT4G10695
AT4G10700	AT4G10700
AT4G10710	AT4G10710
AT4G10720	T12H20-11
AT4G10730	T12H20-4
AT4G10740	AT4G10740
AT4G10750	T12H20-10
AT4G10760	AT4G10760
AT4G10767	AT4G10767
AT4G10770	AT4G10770
AT4G10780	AT4G10780
AT4G10790	AT4G10790
AT4G10800	AT4G10800
AT4G10810	AT4G10810
AT4G10820	AT4G10820
AT4G10840	AT4G10840
AT4G10843	AT4G10843
AT4G10850	AT4G10850
AT4G10860	AT4G10860
AT4G10870	AT4G10870
AT4G10880	AT4G10880
AT4G10890	AT4G10890
AT4G10895	AT4G10895
AT4G10920	AT4G10920
AT4G10910	AT4G10910
AT4G10925	AT4G10925
AT4G10930	AT4G10930
AT4G10950	F25I24-160
AT4G10955	AT4G10955
AT4G10960	AT4G10960
AT4G10970	AT4G10970
AT4G11000	AT4G11000
AT4G11010	AT4G11010
AT4G11020	AT4G11020
AT4G11030	AT4G11030
AT4G11040	AT4G11040
AT4G11050	AT4G11050
AT4G11060	AT4G11060
AT4G11070	AT4G11070
AT4G11080	AT4G11080
AT4G11090	AT4G11090
AT4G11100	AT4G11100
AT4G11110	AT4G11110
AT4G11120	F2P3-12
AT4G11130	AT4G11130
AT4G11140	AT4G11140
AT4G11150	AT4G11150
AT4G11160	AT4G11160
AT4G11170	AT4G11170
AT4G11175	AT4G11175
AT4G11180	AT4G11180
AT4G11190	AT4G11190
AT4G11210	AT4G11210
AT4G11211	AT4G11211
AT4G11220	AT4G11220
AT4G11230	F8L21-20
AT4G11240	AT4G11240
AT4G11250	AT4G11250
AT4G11260	AT4G11260
AT4G11270	AT4G11270
AT4G11280	AT4G11280
AT4G11290	AT4G11290
AT4G11300	F8L21-90
AT4G11310	AT4G11310
AT4G11320	AT4G11320
AT4G11330	AT4G11330
AT4G11340	AT4G11340
AT4G11350	AT4G11350
AT4G11360	AT4G11360
AT4G11370	AT4G11370
AT4G11373	AT4G11373
AT4G11380	F8L21-170
AT4G11385	AT4G11385
AT4G11390	AT4G11390
AT4G11393	F25E4
AT4G11400	AT4G11400
AT4G11402	AT4G11402
AT4G11410	AT4G11410
AT4G11420	AT4G11420
AT4G11430	AT4G11430
AT4G11440	F25E4-60
AT4G11450	AT4G11450
AT4G11460	AT4G11460
AT4G11470	AT4G11470
AT4G11480	AT4G11480
AT4G11485	AT4G11485
AT4G11490	AT4G11490
AT4G11510	AT4G11510
AT4G11521	AT4G11521
AT4G11530	AT4G11530
AT4G11540	F25E4-160
AT4G11543	AT4G11543
AT4G11547	AT4G11547
AT4G11550	F25E4-170
AT4G11560	F25E4-180
AT4G11570	AT4G11570
AT4G11580	T5C23-10
AT4G11590	AT4G11590
AT4G11600	AT4G11600
AT4G11610	AT4G11610
AT4G11630	T5C23-60
AT4G11640	AT4G11640
AT4G11650	AT4G11650
AT4G11653	AT4G11653
AT4G11655	AT4G11655
AT4G11660	AT4G11660
AT4G11670	AT4G11670
AT4G11680	AT4G11680
AT4G11690	AT4G11690
AT4G11700	T5C23-130
AT4G11720	AT4G11720
AT4G11730	AT4G11730
AT4G11740	AT4G11740
AT4G11745	AT4G11745
AT4G11750	AT4G11750
AT4G11760	AT4G11760
AT4G11770	T5C23-200
AT4G11780	AT4G11780
AT4G11790	T26M18-3
AT4G11800	AT4G11800
AT4G11810	T26M18-20
AT4G11820	AT4G11820
AT4G11830	AT4G11830
AT4G11840	AT4G11840
AT4G11845	AT4G11845
AT4G11850	AT4G11850
AT4G11860	T26M18-70
AT4G11870	T26M18-80
AT4G11880	AT4G11880
AT4G11890	AT4G11890
AT4G11900	T26M18-110
AT4G11910	AT4G11910
AT4G11911	AT4G11911
AT4G11920	AT4G11920
AT4G11930	T26M18-140
AT4G11940	AT4G11940
AT4G11950	F16J13-20
AT4G11960	AT4G11960
AT4G11970	F16J13-40
AT4G11980	AT4G11980
AT4G11990	F16J13-60
AT4G12000	F16J13-70
AT4G12005	AT4G12005
AT4G12010	AT4G12010
AT4G12020	AT4G12020
AT4G12030	AT4G12030
AT4G12040	AT4G12040
AT4G12050	AT4G12050
AT4G12060	AT4G12060
AT4G12070	AT4G12070
AT4G12080	AT4G12080
AT4G12090	F16J13-160
AT4G12100	F16J13-170
AT4G12110	AT4G12110
AT4G12120	AT4G12120
AT4G12130	AT4G12130
AT4G12140	AT4G12140
AT4G12150	AT4G12150
AT4G12170	T4C9-10
AT4G12190	T4C9-30
AT4G12210	T4C9-50
AT4G12220	AT4G12220
AT4G12230	AT4G12230
AT4G12240	AT4G12240
AT4G12250	AT4G12250
AT4G12270	AT4G12270
AT4G12280	T4C9-120
AT4G12290	AT4G12290
AT4G12300	AT4G12300
AT4G12310	AT4G12310
AT4G12320	AT4G12320
AT4G12330	AT4G12330
AT4G12334	AT4G12334
AT4G12340	T4C9-180
AT4G12350	AT4G12350
AT4G12360	AT4G12360
AT4G12370	T4C9-210
AT4G12380	AT4G12380
AT4G12382	AT4G12382
AT4G12390	AT4G12390
AT4G12400	AT4G12400
AT4G12410	AT4G12410
AT4G12420	AT4G12420
AT4G12430	AT4G12430
AT4G12440	AT4G12440
AT4G12450	T1P17-40
AT4G12460	AT4G12460
AT4G12470	AT4G12470
AT4G12480	AT4G12480
AT4G12485	AT4G12485
AT4G12490	AT4G12490
AT4G12495	AT4G12495
AT4G12500	AT4G12500
AT4G12510	AT4G12510
AT4G12520	AT4G12520
AT4G12530	AT4G12530
AT4G12540	T1P17-130
AT4G12543	AT4G12543
AT4G12545	AT4G12545
AT4G12550	AT4G12550
AT4G12555	AT4G12555
AT4G12560	AT4G12560
AT4G12570	AT4G12570
AT4G12580	T1P17-170
AT4G12590	AT4G12590
AT4G12600	AT4G12600
AT4G12610	AT4G12610
AT4G12617	T1P17
AT4G12620	AT4G12620
AT4G12640	AT4G12640
AT4G12650	AT4G12650
AT4G12670	AT4G12670
AT4G12680	AT4G12680
AT4G12690	AT4G12690
AT4G12700	T20K18-50
AT4G12710	AT4G12710
AT4G12720	AT4G12720
AT4G12730	AT4G12730
AT4G12731	AT4G12731
AT4G12735	AT4G12735
AT4G12740	T20K18-90
AT4G12750	AT4G12750
AT4G12760	T20K18-110
AT4G12770	AT4G12770
AT4G12780	AT4G12780
AT4G12790	AT4G12790
AT4G12800	AT4G12800
AT4G12810	AT4G12810
AT4G12820	AT4G12820
AT4G12825	AT4G12825
AT4G12830	AT4G12830
AT4G12840	AT4G12840
AT4G12850	T20K18-200
AT4G12860	AT4G12860
AT4G12870	AT4G12870
AT4G12880	AT4G12880
AT4G12890	T20K18-240
AT4G12900	F25G13-3
AT4G12910	AT4G12910
AT4G12920	AT9943-LOCUS15291
AT4G12930	F25G13-20
AT4G12940	F25G13-30
AT4G12950	AT4G12950
AT4G12960	F25G13-50
AT4G12970	AT4G12970
AT4G12980	AT4G12980
AT4G12990	F25G13-80
AT4G13000	AT4G13000
AT4G13010	F25G13-100
AT4G13020	AT4G13020
AT4G13030	AT4G13030
AT4G13040	AT4G13040
AT4G13050	AT4G13050
AT4G13060	F25G13-150
AT4G13070	F25G13-160
AT4G13075	AT4G13075
AT4G13080	AT4G13080
AT4G13090	AT4G13090
AT4G13095	AT4G13095
AT4G13100	F25G13-190
AT4G13110	F25G13-200
AT4G13130	AT4G13130
AT4G13150	AT4G13150
AT4G13170	AT4G13170
AT4G13160	AT4G13160
AT4G13180	F17N18-70
AT4G13190	AT4G13190
AT4G13195	AT4G13195
AT4G13200	AT4G13200
AT4G13210	F17N18-100
AT4G13220	F17N18-110
AT4G13230	AT4G13230
AT4G13235	AT4G13235
AT4G13240	AT4G13240
AT4G13250	AT4G13250
AT4G13266	AT4G13266
AT4G13261	AT4G13261
AT4G13263	AT4G13263
AT4G13260	AT4G13260
AT4G13270	AT4G13270
AT4G13280	AT4G13280
AT4G13290	AT4G13290
AT4G13300	AT4G13300
AT4G13310	AT4G13310
AT4G13330	T9E8-70
AT4G13320	T9E8-60
AT4G13340	AT4G13340
AT4G13345	MEE55
AT4G13350	T9E8-90
AT4G13360	AT4G13360
AT4G13370	AT4G13370
AT4G13380	AT4G13380
AT4G13390	AT4G13390
AT4G13395	AT4G13395
AT4G13400	AT4G13400
AT4G13410	AT4G13410
AT4G13420	AT4G13420
AT4G13430	AT4G13430
AT4G13440	AT4G13440
AT4G13450	AT4G13450
AT4G13460	AT4G13460
AT4G13480	AT4G13480
AT4G13490	T6G15-40
AT4G13500	T6G15-50
AT4G13510	AT4G13510
AT4G13520	AT4G13520
AT4G13530	AT4G13530
AT4G13540	AT4G13540
AT4G13550	T6G15-100
AT4G13560	AT4G13560
AT4G13570	AT4G13570
AT4G13572	AT4G13572
AT4G13575	AT4G13575
AT4G13577	AT4G13577
AT4G13580	AT4G13580
AT4G13590	AT4G13590
AT4G13600	AT4G13600
AT4G13610	AT4G13610
AT4G13615	AT4G13615
AT4G13620	AT4G13620
AT4G13630	AT4G13630
AT4G13640	AT4G13640
AT4G13650	AT4G13650
AT4G13660	AT4G13660
AT4G13670	AT4G13670
AT4G13680	F18A5-70
AT4G13690	F18A5-80
AT4G13700	AT4G13700
AT4G13710	AT4G13710
AT4G13720	AT4G13720
AT4G13730	F18A5-120
AT4G13750	AT4G13750
AT4G13760	AT4G13760
AT4G13770	AT4G13770
AT4G13780	AT4G13780
AT4G13790	AT4G13790
AT4G13800	F18A5-190
AT4G13810	AT4G13810
AT4G13820	AT4G13820
AT4G13830	AT4G13830
AT4G13840	AT4G13840
AT4G13850	AT4G13850
AT4G13860	F18A5-250
AT4G13870	F18A5-260
AT4G13880	AT4G13880
AT4G13885	AT4G13885
AT4G13890	AT4G13890
AT4G13920	AT4G13920
AT4G13930	AT4G13930
AT4G13940	AT4G13940
AT4G13950	AT4G13950
AT4G13955	AT4G13955
AT4G13960	DL3020C
AT4G13965	AT4G13965
AT4G13968	AT4G13968
AT4G13970	AT4G13970
AT4G13980	AT4G13980
AT4G13985	DL3030C
AT4G13990	AT4G13990
AT4G13992	AT4G13992
AT4G14000	DL3040W
AT4G14010	AT4G14010
AT4G14020	AT4G14020
AT4G14030	AT4G14030
AT4G14040	AT4G14040
AT4G14050	AT4G14050
AT4G14060	DL3070W
AT4G14070	AT4G14070
AT4G14080	AT4G14080
AT4G14100	AT4G14100
AT4G14090	AT4G14090
AT4G14096	DL3085W
AT4G14103	AT4G14103
AT4G14104	AT4G14104
AT4G14105	AT4G14105
AT4G14110	AT4G14110
AT4G14120	AT4G14120
AT4G14130	AT4G14130
AT4G14140	AT4G14140
AT4G14145	AT4G14145
AT4G14147	AT4G14147
AT4G14150	AT4G14150
AT4G14160	AT4G14160
AT4G14165	AT4G14165
AT4G14170	AT4G14170
AT4G14180	AT4G14180
AT4G14190	AT4G14190
