p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.22086922439123e-275	2.112419458797904	0.967	0.717	1.7187639580070529e-270	Lateral Root Cap	AT2G15490
3.846354140219119e-274	2.965631296885722	0.739	0.197	1.0627091854011404e-269	Lateral Root Cap	AT1G52690
6.597166497763032e-274	2.211634821762661	0.98	0.744	1.8227311316669484e-269	Lateral Root Cap	AT1G78340
3.05859004644531e-272	3.5853759323106202	0.504	0.059	8.450578439323747e-268	Lateral Root Cap	AT3G05937
1.8662963529633932e-271	2.5109843416246007	0.817	0.303	5.156390193602559e-267	Lateral Root Cap	AT1G14370
3.5993943694659236e-271	2.7764888953248574	0.91	0.543	9.9447667033974e-267	Lateral Root Cap	AT4G15610
4.027069706905312e-270	1.8706812712400123	0.971	0.741	1.1126390893208686e-265	Lateral Root Cap	AT3G48990
9.222447209777078e-270	2.0320172062840296	0.931	0.544	2.548069939589309e-265	Lateral Root Cap	AT1G27290
3.419277522507725e-269	2.2678831459592113	0.907	0.558	9.447121866936594e-265	Lateral Root Cap	AT4G30490
5.4910123011969863e-269	2.4061040689420756	0.876	0.414	1.5171117886977153e-264	Lateral Root Cap	AT1G33590
9.354980206331237e-265	2.144828538710054	0.92	0.53	2.5846874812072575e-260	Lateral Root Cap	AT2G39420
4.756063286664109e-264	2.1844925931434283	0.909	0.494	1.3140527254724267e-259	Lateral Root Cap	AT3G27880
3.6065525378780846e-262	1.9077027457524642	0.966	0.793	9.96454400690336e-258	Lateral Root Cap	AT5G48655
4.2705487349978453e-262	2.0647224259812993	0.932	0.521	1.1799099099925548e-257	Lateral Root Cap	AT2G18193
8.600954238400518e-262	2.3253070370496096	0.813	0.285	2.376357646527679e-257	Lateral Root Cap	AT5G42580
1.55438155527465e-261	2.0197860204215843	0.935	0.483	4.2946007990683306e-257	Lateral Root Cap	AT4G23590
8.963636326260528e-261	3.908628820196631	0.576	0.11	2.476563080582521e-256	Lateral Root Cap	AT1G52060
4.252223419776362e-260	1.4580436395356475	1	0.983	1.1748468086500111e-255	Lateral Root Cap	AT5G03240
1.9444680216367034e-259	2.1385086884428333	0.957	0.763	5.372370696980048e-255	Lateral Root Cap	AT2G30130
2.637327238163856e-259	1.2463992335261522	0.997	0.954	7.286671426322918e-255	Lateral Root Cap	AT5G42300
6.373454495161391e-259	2.9917266406025664	0.765	0.267	1.7609217424681406e-254	Lateral Root Cap	AT3G59480
2.5100647183725876e-258	2.561389930062806	0.776	0.24	6.935057810391622e-254	Lateral Root Cap	AT2G31945
4.572751560392334e-258	2.231066153406953	0.577	0.094	1.263405528620798e-253	Lateral Root Cap	AT3G47400
1.3547546258354318e-257	2.5449743626923196	0.823	0.382	3.7430515557207146e-253	Lateral Root Cap	AT5G47050
3.0849512295066224e-257	1.9946522862340803	0.996	0.908	8.523411752003847e-253	Lateral Root Cap	AT4G21830
9.323001727532535e-257	1.8228183564048481	0.984	0.709	2.575852147299964e-252	Lateral Root Cap	AT5G56980
2.0500968763443824e-251	2.4655408176312497	0.832	0.333	5.664212659651894e-247	Lateral Root Cap	AT1G54010
4.5531225847865346e-251	2.7186120223294554	0.847	0.384	1.2579822389506716e-246	Lateral Root Cap	AT3G04320
9.531539397508166e-251	1.9004232023761674	0.914	0.414	2.6334690201375313e-246	Lateral Root Cap	AT5G01380
1.7156838278091843e-250	1.598912735575908	0.989	0.833	4.740262847853995e-246	Lateral Root Cap	AT5G02260
1.0073083960664543e-249	1.747201701488692	0.93	0.45	2.7830923674920065e-245	Lateral Root Cap	AT5G10130
1.7187598380744057e-249	2.5606557816909676	0.551	0.083	4.748761556615775e-245	Lateral Root Cap	AT2G23630
1.1750871578292535e-247	1.6634548817458106	0.982	0.787	3.2466483083664446e-243	Lateral Root Cap	AT3G08690
1.3942986339517026e-247	1.8208087438265492	0.965	0.652	3.852307695745159e-243	Lateral Root Cap	AT5G18310
1.0874060394222907e-244	1.5800404384717228	0.977	0.847	3.004394146319847e-240	Lateral Root Cap	AT3G12490
2.1128267840410654e-242	4.245294392697773	0.44	0.047	5.8375291216270596e-238	Lateral Root Cap	AT2G43000
3.3438679162881643e-242	1.9431905144395187	0.912	0.6	9.23877266591257e-238	Lateral Root Cap	AT4G34180
6.808689737638807e-242	2.0876961195386547	0.941	0.635	1.8811728876122259e-237	Lateral Root Cap	AT5G67600
1.2167926480332174e-241	3.54278759835247	0.843	0.48	3.3618764072509765e-237	Lateral Root Cap	AT5G43580
4.4932842652090334e-240	1.5929184763903543	0.977	0.833	1.2414495096346038e-235	Lateral Root Cap	AT5G27760
1.172511282404202e-239	2.9711937118923073	0.561	0.099	3.2395314221545694e-235	Lateral Root Cap	AT5G58784
1.4718376716951184e-239	2.899136574154759	0.839	0.436	4.066540303126443e-235	Lateral Root Cap	AT5G38200
1.7402261824536781e-239	3.202401383370873	0.545	0.094	4.8080709195012675e-235	Lateral Root Cap	AT3G42180
3.704137127925594e-239	1.3920452335087863	0.983	0.866	1.0234160470745624e-234	Lateral Root Cap	AT1G17080
3.7805664662365837e-239	1.37853215464687	0.986	0.857	1.0445327089565057e-234	Lateral Root Cap	AT4G39090
1.3450938678996649e-238	1.835561856472184	0.985	0.925	3.716359847619984e-234	Lateral Root Cap	AT3G05500
9.275833210488139e-238	1.8996939977411402	0.91	0.486	2.562819957725768e-233	Lateral Root Cap	AT1G17060
1.0810766424824962e-237	1.1239492414990084	0.999	0.977	2.9869066555148885e-233	Lateral Root Cap	AT4G05050
8.455072859992348e-236	3.2714899056626594	0.687	0.21	2.336052080487286e-231	Lateral Root Cap	AT3G50260
1.2322882637578974e-235	1.537120955634665	0.991	0.921	3.404689243936695e-231	Lateral Root Cap	AT2G23120
2.552890184363777e-234	2.8462949622708087	0.807	0.371	7.053380290378679e-230	Lateral Root Cap	AT1G78000
8.582029875469206e-234	2.530364029784611	0.793	0.362	2.371129034293387e-229	Lateral Root Cap	AT1G13990
1.951119574167086e-232	1.9902766890838786	0.897	0.501	5.390748271466242e-228	Lateral Root Cap	AT5G02020
2.1789908583078205e-232	2.41324963310972	0.729	0.243	6.020333842418678e-228	Lateral Root Cap	AT2G01340
4.2222518127878076e-231	1.3820611282057658	1	0.969	1.1665659533551433e-226	Lateral Root Cap	AT2G41430
4.4693936908205377e-231	3.67400372311325	0.409	0.039	1.2348487828368064e-226	Lateral Root Cap	AT4G15300
2.8674774317437358e-230	1.603486752376336	0.971	0.767	7.922553396164768e-226	Lateral Root Cap	AT4G20830
9.648603174028573e-229	3.526313006081658	0.444	0.053	2.6658125709523546e-224	Lateral Root Cap	AT1G67850
9.740777013133183e-226	1.8542868378091688	0.939	0.72	2.691279280958567e-221	Lateral Root Cap	AT1G22360
1.0441068991929952e-224	2.029174709039573	0.857	0.439	2.8847629517803265e-220	Lateral Root Cap	AT2G21180
9.064389273253509e-224	1.8384894609008045	0.917	0.668	2.504400112307212e-219	Lateral Root Cap	AT5G18400
1.8602278253561213e-223	1.9230101823239232	0.873	0.422	5.1396234586764275e-219	Lateral Root Cap	AT2G17280
6.019929263542404e-223	3.210250014228157	0.499	0.081	1.6632462562241307e-218	Lateral Root Cap	AT1G15385
5.5918109173391015e-220	1.988430403278738	0.761	0.251	1.5449614383516202e-215	Lateral Root Cap	AT5G53590
7.563034010261381e-220	1.459168999637164	0.99	0.899	2.089590666695117e-215	Lateral Root Cap	AT3G44190
6.902674435163711e-219	1.6919993449116228	0.953	0.701	1.907139919691382e-214	Lateral Root Cap	AT4G04610
1.0207770125013283e-217	1.1905520398558127	0.996	0.928	2.8203048078399197e-213	Lateral Root Cap	AT1G18210
4.952917200427263e-217	2.9028360539378686	0.699	0.259	1.3684414933060486e-212	Lateral Root Cap	AT3G50350
1.014542172406785e-216	1.8937861198763133	0.969	0.787	2.8030785681427065e-212	Lateral Root Cap	AT2G21620
2.3785637786982917e-216	1.9376393014020863	0.874	0.444	6.57173386416551e-212	Lateral Root Cap	AT3G25730
1.1891129777605817e-215	1.5446601565607865	0.981	0.824	3.2854002462547113e-211	Lateral Root Cap	AT1G55920
9.33077684631127e-215	1.9769781017198103	0.851	0.506	2.5780003348673405e-210	Lateral Root Cap	AT1G35780
1.412269747895331e-214	2.4398584136886186	0.501	0.088	3.90196008646001e-210	Lateral Root Cap	AT2G15830
8.733209510383939e-214	3.4792601097313014	0.771	0.381	2.4128984556239786e-209	Lateral Root Cap	AT2G19800
3.625892733357192e-212	1.8641068984492783	0.879	0.501	1.0017979032992586e-207	Lateral Root Cap	AT3G52450
6.122743169727282e-212	3.0122683997756794	0.572	0.138	1.6916527103639506e-207	Lateral Root Cap	AT3G54150
5.418882353524406e-211	1.6591492314518217	0.936	0.652	1.497183005455258e-206	Lateral Root Cap	AT3G49570
1.9227483693731088e-210	1.4828153124809802	0.971	0.68	5.312361469740962e-206	Lateral Root Cap	AT2G36950
1.8477195224422874e-209	2.99604797597189	0.813	0.476	5.105064268555796e-205	Lateral Root Cap	AT1G22400
4.508651497698213e-209	2.64538616724408	0.69	0.249	1.2456953222990392e-204	Lateral Root Cap	AT3G51890
5.059877343767418e-209	2.0623301996441055	0.851	0.431	1.3979935113095e-204	Lateral Root Cap	AT1G22985
2.208882234265248e-207	2.8818517770067187	0.624	0.189	6.102920725051453e-203	Lateral Root Cap	AT3G50740
2.868331928358125e-207	1.1767046787144855	0.984	0.893	7.924914284860664e-203	Lateral Root Cap	AT4G22220
5.511950101582848e-207	1.5891794267022343	0.919	0.636	1.5228966935663252e-202	Lateral Root Cap	AT1G22280
1.2381671001090083e-206	2.759558063846252	0.635	0.197	3.420931880891179e-202	Lateral Root Cap	AT3G60520
1.3463988795752502e-206	2.648129286504932	0.877	0.676	3.719965464378459e-202	Lateral Root Cap	AT5G22140
3.218591601712777e-206	3.9382710325877595	0.431	0.063	8.892646736372231e-202	Lateral Root Cap	AT3G04330
2.065964515904459e-205	1.604892021058367	0.933	0.656	5.70805336099243e-201	Lateral Root Cap	AT5G16360
3.152029123809091e-205	3.4870707241063075	0.365	0.034	8.708741266172137e-201	Lateral Root Cap	AT2G35770
6.093194659840508e-205	1.3710994792748235	0.957	0.79	1.683488752567334e-200	Lateral Root Cap	AT1G73030
1.5181555736821801e-204	3.0436545299101807	0.85	0.595	4.1945120345264954e-200	Lateral Root Cap	AT1G07590
2.0999669977672244e-204	2.5909449485285023	0.867	0.574	5.801998818131064e-200	Lateral Root Cap	AT4G01870
6.9601042216197107e-204	2.751050414711103	0.414	0.05	1.9230071953913098e-199	Lateral Root Cap	AT1G21340
4.062595701342831e-200	1.7118464171919698	0.961	0.761	1.1224545663240108e-195	Lateral Root Cap	AT2G21130
1.0394472483179133e-199	1.869687808950552	0.896	0.669	2.8718888023775624e-195	Lateral Root Cap	AT5G40370
1.3907226691064176e-199	1.4139645242985852	0.967	0.826	3.842427662474121e-195	Lateral Root Cap	AT4G24160
2.3691583494248763e-199	2.4311195572476922	0.862	0.577	6.545747603625991e-195	Lateral Root Cap	AT5G01750
3.320847278023168e-198	1.4826129323829407	0.939	0.599	9.17516894445021e-194	Lateral Root Cap	AT2G30340
4.736296341775945e-198	1.3571387825490853	0.965	0.72	1.3085913162692759e-193	Lateral Root Cap	AT2G36320
1.2794779996422904e-197	1.182970455147137	0.981	0.762	3.5350697652116843e-193	Lateral Root Cap	AT3G23050
2.5980001939658265e-195	1.5374586478876218	0.961	0.735	7.178014735908182e-191	Lateral Root Cap	AT5G10300
3.594995866165774e-195	2.399810256940161	0.738	0.325	9.932614078629417e-191	Lateral Root Cap	AT2G13960
2.5773216383517707e-193	1.8180443323693125	0.945	0.816	7.120881954602107e-189	Lateral Root Cap	AT4G30530
7.075665625857947e-193	1.271265239959857	0.979	0.811	1.954935655768292e-188	Lateral Root Cap	AT2G46140
1.4609008108142936e-192	2.635840232718413	0.784	0.442	4.0363228501988115e-188	Lateral Root Cap	AT1G11260
1.9359981722386654e-192	1.378075118101933	0.967	0.643	5.3489693500782085e-188	Lateral Root Cap	AT2G45400
7.083166011005762e-191	1.6728210535242916	0.945	0.634	1.957007937180782e-186	Lateral Root Cap	AT2G32190
1.518653940055148e-190	2.1356977744642673	0.863	0.575	4.1958889709783686e-186	Lateral Root Cap	AT4G35750
3.0754385933516167e-190	1.3622668444307564	0.956	0.73	8.497129289571182e-186	Lateral Root Cap	AT3G13790
2.005396224326986e-189	2.533964849163179	0.797	0.5	5.5407092281930304e-185	Lateral Root Cap	AT2G35510
2.148314425914722e-188	1.7407235645659385	0.856	0.489	5.935577927359785e-184	Lateral Root Cap	AT3G10720
2.7585589823010063e-188	2.8872036229431535	0.691	0.309	7.62162261219945e-184	Lateral Root Cap	AT2G27430
7.010001644882634e-188	2.4612850921900344	0.663	0.256	1.936793354464623e-183	Lateral Root Cap	AT3G56170
4.659756285409236e-187	1.909571139107248	0.896	0.574	1.287444064095718e-182	Lateral Root Cap	AT3G12510
1.0569593468052712e-186	1.5014180615936197	0.937	0.727	2.9202729792882836e-182	Lateral Root Cap	AT3G17860
6.658188424067755e-186	2.179700904423456	0.798	0.406	1.8395908796856798e-181	Lateral Root Cap	AT3G47380
3.2155507776409984e-185	1.0185974356584584	1	0.958	8.884245243544315e-181	Lateral Root Cap	AT5G54940
5.17984973990655e-184	1.6102409712009496	0.913	0.679	1.4311406846387807e-179	Lateral Root Cap	AT1G64950
7.953588983062223e-184	2.096669000439268	0.793	0.401	2.1974971001302616e-179	Lateral Root Cap	AT2G40095
9.79595262122992e-184	1.7003019325230526	0.834	0.44	2.7065237497196147e-179	Lateral Root Cap	AT5G48540
1.1083049487461812e-183	1.2238322926612843	0.961	0.898	3.062135742890824e-179	Lateral Root Cap	AT1G65720
3.691460729444054e-183	1.8626444542934022	0.854	0.627	1.0199136849380976e-178	Lateral Root Cap	AT5G50920
4.552988137332682e-183	1.3247769843962884	0.948	0.773	1.2579450924636468e-178	Lateral Root Cap	AT1G16840
4.0404822271291735e-182	2.501585846961934	0.751	0.373	1.1163448345335193e-177	Lateral Root Cap	AT4G01700
1.6552099029910214e-181	2.011656113580864	0.788	0.435	4.5731794409738935e-177	Lateral Root Cap	AT3G53230
1.8856121882688192e-181	1.4646590824999537	0.911	0.604	5.209757914967921e-177	Lateral Root Cap	AT5G12010
1.9051000492304777e-181	1.3984992490971724	0.978	0.793	5.263600926018887e-177	Lateral Root Cap	AT5G23820
1.40402519368681e-180	1.5191887073532988	0.854	0.483	3.879181207637287e-176	Lateral Root Cap	AT1G16850
8.07194379408503e-180	1.1578970594463138	0.983	0.874	2.2301973508677532e-175	Lateral Root Cap	AT4G16500
2.0307323072054642e-179	1.3797611094213906	0.941	0.623	5.610710291577977e-175	Lateral Root Cap	AT3G29034
3.161865228538065e-179	2.0317725648404186	0.788	0.425	8.73591743992782e-175	Lateral Root Cap	AT1G10690
1.3711618019670917e-178	2.6260045103241723	0.424	0.067	3.7883829426548776e-174	Lateral Root Cap	AT4G15393
4.0948663868892655e-178	2.5112130358059526	0.57	0.153	1.1313706340336352e-173	Lateral Root Cap	AT5G10625
2.2504061994298053e-177	1.893530672464302	0.868	0.606	6.217647288404609e-173	Lateral Root Cap	AT3G48340
2.37930260611081e-177	1.392551130942481	0.987	0.927	6.573775170423556e-173	Lateral Root Cap	AT1G20450
3.998881591417597e-177	2.036026652249389	0.828	0.535	1.1048509948927679e-172	Lateral Root Cap	AT4G24340
5.490942138470493e-177	2.52679944644563	0.714	0.33	1.5170924034380125e-172	Lateral Root Cap	AT3G04720
4.5367833622839715e-176	1.3294929590474855	0.92	0.794	1.2534678751654384e-171	Lateral Root Cap	AT3G48890
6.682819718680918e-176	1.4403456825995091	0.877	0.572	1.8463962600743507e-171	Lateral Root Cap	AT3G25900
7.488160400360122e-176	1.613237953177548	0.871	0.661	2.0689038370154982e-171	Lateral Root Cap	AT1G25682
2.050225346735336e-174	1.288054716504952	0.972	0.753	5.66456761049506e-170	Lateral Root Cap	AT5G14730
2.825773460443807e-174	1.3403322610419002	0.976	0.845	7.807329493860193e-170	Lateral Root Cap	AT3G23920
3.129960823780726e-174	2.1519689957063024	0.631	0.202	8.647768760023768e-170	Lateral Root Cap	AT1G80120
4.907648213399171e-174	1.399901202560392	0.968	0.818	1.355934124880057e-169	Lateral Root Cap	AT3G09940
7.356591668159368e-173	1.2077852881861957	0.994	0.95	2.0325527119957518e-168	Lateral Root Cap	AT3G09440
9.975884187127229e-173	2.8485866028580076	0.655	0.292	2.756237042061382e-168	Lateral Root Cap	AT5G05730
2.2351166436316393e-172	2.1117484182727875	0.73	0.336	6.175403774689857e-168	Lateral Root Cap	AT2G27389
9.981036346458729e-172	1.6366336822788443	0.861	0.512	2.7576605321630824e-167	Lateral Root Cap	AT3G10300
2.608084067138713e-171	1.4277104258815734	0.944	0.748	7.20587546909755e-167	Lateral Root Cap	AT1G03230
1.12915411736999e-170	2.243704910338273	0.861	0.627	3.1197399108815456e-166	Lateral Root Cap	AT5G02230
1.976963709476085e-170	1.3229835669558327	0.964	0.802	5.462153032911476e-166	Lateral Root Cap	AT4G25670
5.636645362119637e-170	1.9173947031324006	0.802	0.497	1.5573487471000344e-165	Lateral Root Cap	AT1G21980
5.8474527204142176e-170	1.7959353576670307	0.918	0.776	1.6155927121232442e-165	Lateral Root Cap	AT4G37410
9.600939177636456e-170	3.331859853070181	0.412	0.074	2.6526434853891763e-165	Lateral Root Cap	AT5G67340
1.1348740643701267e-169	0.7528553148654846	1	0.993	3.135543552448223e-165	Lateral Root Cap	AT1G75950
3.100570547252961e-169	1.7724717826477718	0.894	0.663	8.566566365005206e-165	Lateral Root Cap	AT4G15760
5.729035743075445e-169	2.5096968600945058	0.464	0.096	1.5828752854543147e-164	Lateral Root Cap	AT1G70690
5.500557863336888e-168	2.237898386559847	0.729	0.423	1.5197491320613488e-163	Lateral Root Cap	AT1G10700
1.3592797543898984e-167	1.9530454998283302	0.76	0.433	3.7555540334038504e-163	Lateral Root Cap	AT4G37330
1.862768471065065e-166	2.5286719171303664	0.635	0.262	5.146643008705669e-162	Lateral Root Cap	AT4G17840
2.5893407824936796e-166	1.7797198154519045	0.795	0.429	7.154089647951787e-162	Lateral Root Cap	AT2G31570
3.1442417406014237e-166	1.337480427528303	0.939	0.705	8.687225505107673e-162	Lateral Root Cap	AT3G53480
2.0209111752234738e-165	3.162013541359475	0.667	0.294	5.583575486024936e-161	Lateral Root Cap	AT3G55970
7.925292467997147e-165	1.8460110658290376	0.834	0.537	2.189679055982932e-160	Lateral Root Cap	AT2G16900
7.782853039489454e-164	1.432930012311987	0.889	0.671	2.1503244662805412e-159	Lateral Root Cap	AT5G50960
2.0882432048022895e-162	1.6503931990615475	0.782	0.383	5.769607150548246e-158	Lateral Root Cap	AT4G39670
3.9299625131265347e-162	2.180046006318838	0.696	0.297	1.0858093427517302e-157	Lateral Root Cap	AT3G22910
1.23853589583592e-161	1.0646129943887155	0.979	0.854	3.421950826605063e-157	Lateral Root Cap	AT3G55430
7.956995330122908e-161	1.81183082675151	0.791	0.466	2.1984382397596582e-156	Lateral Root Cap	AT4G25400
1.3683526881060896e-160	2.325463414237868	0.701	0.379	3.780621641968315e-156	Lateral Root Cap	AT5G39040
1.8549476834887457e-160	1.7680872063419568	0.794	0.496	5.125034954711055e-156	Lateral Root Cap	AT4G03320
3.275088889891632e-159	1.7523833837167289	0.893	0.64	9.04874309388159e-155	Lateral Root Cap	AT5G06860
1.0783973984904866e-158	2.7940478289235817	0.574	0.203	2.9795041722893656e-154	Lateral Root Cap	AT5G64230
5.020026237381356e-158	1.8349973149335432	0.855	0.676	1.386983049126095e-153	Lateral Root Cap	AT5G62540
1.3471669162586685e-156	1.131804138723863	0.96	0.784	3.722087472931075e-152	Lateral Root Cap	AT3G52470
3.270253719223143e-156	4.211943698984036	0.273	0.022	9.035384000841623e-152	Lateral Root Cap	AT4G27400
1.2777492756722243e-155	1.6163635315877762	0.599	0.181	3.530293473754788e-151	Lateral Root Cap	AT1G23040
1.6438956815884717e-155	1.23235755672848	0.94	0.809	4.541919378660788e-151	Lateral Root Cap	AT1G26920
2.4186009840146622e-155	1.1764425923158028	0.976	0.845	6.68235265873411e-151	Lateral Root Cap	AT3G52360
3.337994258927063e-155	1.65225695933936	0.99	0.978	9.222544337989583e-151	Lateral Root Cap	AT5G10980
5.044296020289801e-155	1.9035068457165503	0.797	0.476	1.393688547445869e-150	Lateral Root Cap	AT5G40780
7.704765607884994e-155	3.1169141510898424	0.295	0.03	2.1287496898025448e-150	Lateral Root Cap	AT1G55240
2.6377951345367677e-154	1.6358890247497504	0.826	0.491	7.287964177211635e-150	Lateral Root Cap	AT3G10815
1.4209446520755243e-153	3.4994907080664466	0.453	0.113	3.925927979219466e-149	Lateral Root Cap	AT1G32560
2.563186125096593e-153	1.8641763697369416	0.84	0.582	7.081826945029376e-149	Lateral Root Cap	AT1G80920
8.949764518807091e-153	1.4435026313449675	0.837	0.439	2.472730438901211e-148	Lateral Root Cap	AT5G64750
1.9870700864250294e-152	1.1758540416817418	0.932	0.782	5.490075941783714e-148	Lateral Root Cap	AT1G01550
2.8264557678053496e-152	3.3322353565907474	0.399	0.081	7.8092146408694e-148	Lateral Root Cap	AT5G53110
1.0875423064045176e-151	1.7613840598572916	0.794	0.445	3.004770638365042e-147	Lateral Root Cap	AT1G19020
1.194211075172641e-151	1.5827305416557529	0.823	0.566	3.29948577959449e-147	Lateral Root Cap	AT3G50910
2.602203807575121e-151	1.7941975155850223	0.795	0.447	7.189628899949302e-147	Lateral Root Cap	AT1G21680
8.224249848799866e-151	1.9633280515145692	0.739	0.446	2.272277990724915e-146	Lateral Root Cap	AT5G65110
1.3907180088534644e-150	2.6911925966980745	0.601	0.247	3.842414786661237e-146	Lateral Root Cap	AT1G21790
9.85400710937274e-150	2.809866560880419	0.426	0.093	2.7225636242485945e-145	Lateral Root Cap	AT4G15280
1.6625497303988423e-149	2.0470292297447967	0.696	0.326	4.593458650118961e-145	Lateral Root Cap	AT1G32860
2.4850447518609126e-149	5.296515961589357	0.243	0.017	6.865930144916516e-145	Lateral Root Cap	AT2G21610
5.314491809308641e-149	1.424244248279011	0.848	0.471	1.4683409419938845e-144	Lateral Root Cap	AT5G65300
5.565181634473065e-149	1.1078074350332197	0.959	0.777	1.5376040337885631e-144	Lateral Root Cap	AT2G25450
1.12100683413764e-148	1.5349546586545157	0.839	0.631	3.097229782038886e-144	Lateral Root Cap	AT4G35860
2.5673745509123737e-148	2.7276833405623226	0.483	0.135	7.093399146715798e-144	Lateral Root Cap	AT2G30720
2.194386338943228e-147	1.7042006487936159	0.793	0.538	6.062870015866244e-143	Lateral Root Cap	AT5G63030
2.3281555346272974e-147	1.4333931195823562	0.868	0.709	6.43246092662176e-143	Lateral Root Cap	AT4G24690
2.605891387610302e-147	1.6950384937137093	0.791	0.578	7.199817314828504e-143	Lateral Root Cap	AT1G64040
6.473177418761537e-146	2.868931908923363	0.471	0.132	1.788474189029625e-141	Lateral Root Cap	AT1G02860
3.3681283792523216e-145	2.6881332417938593	0.476	0.132	9.305801899036239e-141	Lateral Root Cap	AT5G23700
3.386283719299098e-145	0.5725153861834453	0.999	0.999	9.355963288051478e-141	Lateral Root Cap	AT5G42980
6.448519778565832e-145	1.9105112070840058	0.834	0.632	1.7816615296199536e-140	Lateral Root Cap	AT4G19880
1.2687902492926699e-144	2.483170959695326	0.851	0.692	3.505540579770718e-140	Lateral Root Cap	AT5G15970
1.436889210129524e-144	1.6719463694788788	0.783	0.513	3.969981198666862e-140	Lateral Root Cap	AT1G19310
2.0356963237735404e-144	1.7575800347271786	0.761	0.487	5.624425372953915e-140	Lateral Root Cap	AT3G47730
2.6490430835046264e-144	2.163071946089028	0.717	0.389	7.319041135414932e-140	Lateral Root Cap	AT3G29035
6.481619728223717e-144	1.4848097680104635	0.841	0.522	1.7908067147109306e-139	Lateral Root Cap	AT5G19230
1.1174393639582436e-143	1.9736475955370247	0.67	0.308	3.0873732186802313e-139	Lateral Root Cap	AT4G01240
2.5684963903926146e-143	1.334822524001203	0.917	0.642	7.096498677015754e-139	Lateral Root Cap	AT5G64260
2.732870097444126e-142	1.0653957893340222	0.965	0.809	7.550646792228376e-138	Lateral Root Cap	AT3G54200
2.8919669835245637e-142	2.7776021990502078	0.339	0.053	7.990215578780017e-138	Lateral Root Cap	AT3G61930
9.148665407087845e-142	1.673099780699237	0.798	0.501	2.527684765324301e-137	Lateral Root Cap	AT1G55850
2.4914630439680383e-141	3.2017057219193266	0.598	0.261	6.883663244179293e-137	Lateral Root Cap	AT1G05560
2.677135796101743e-141	1.5134178900415822	0.823	0.582	7.396658491049506e-137	Lateral Root Cap	AT5G49665
1.168620378695465e-140	1.4724179298983207	0.805	0.532	3.2287812442976998e-136	Lateral Root Cap	AT1G09740
2.0137383450302004e-140	1.4350222413580478	0.856	0.664	5.5637576734839405e-136	Lateral Root Cap	AT1G27760
2.8945911056880087e-140	1.9764871612420702	0.754	0.496	7.9974657659054e-136	Lateral Root Cap	AT1G54120
1.0739558280414956e-139	1.5114860055454016	0.824	0.607	2.967232557295848e-135	Lateral Root Cap	AT1G14000
1.1273267733410656e-139	1.2165034680954765	0.911	0.551	3.11469114206403e-135	Lateral Root Cap	AT3G50900
2.3107822604255863e-139	1.2629870124442915	0.955	0.823	6.384460307329852e-135	Lateral Root Cap	AT3G04730
4.694877497132468e-139	1.5603050159910081	0.69	0.345	1.2971477036827297e-134	Lateral Root Cap	AT1G80110
1.8798744202708735e-138	1.6707190474894635	0.911	0.745	5.193905035766396e-134	Lateral Root Cap	AT4G18950
7.595503461115259e-138	1.719697554548224	0.833	0.586	2.098561651271535e-133	Lateral Root Cap	AT1G23440
9.610862214248968e-138	0.9879282617796843	1	0.966	2.6553851211748473e-133	Lateral Root Cap	AT3G16420
2.060894448581311e-137	1.1472501853668848	0.928	0.784	5.694045271985304e-133	Lateral Root Cap	AT1G32230
2.39711432408927e-137	1.215736960739291	0.948	0.87	6.622987166026244e-133	Lateral Root Cap	AT1G54100
1.6350917363536693e-136	2.1499691972621973	0.532	0.17	4.517594958371553e-132	Lateral Root Cap	AT2G41290
6.176359424787083e-136	1.4361749170308094	0.97	0.902	1.706466345474423e-131	Lateral Root Cap	AT2G33150
6.290566111679669e-136	0.9723790918071535	0.896	0.648	1.7380205109959756e-131	Lateral Root Cap	AT3G24670
8.369449795318407e-136	2.3611417487298167	0.348	0.058	2.3123952839485226e-131	Lateral Root Cap	AT5G15160
3.441059902039158e-135	1.2331494139979016	0.886	0.683	9.50730440334399e-131	Lateral Root Cap	AT5G16830
4.2199827224315496e-135	1.5095016661030214	0.826	0.614	1.1659390263806128e-130	Lateral Root Cap	AT3G08710
7.837998860222062e-135	0.7736336072595775	0.997	0.966	2.1655607050907534e-130	Lateral Root Cap	AT2G31390
9.173331337442777e-135	2.1588182244092224	0.662	0.348	2.534499715222065e-130	Lateral Root Cap	AT3G10500
5.632192949518352e-134	1.785593079607165	0.811	0.538	1.5561185900224256e-129	Lateral Root Cap	AT5G23840
2.736413674541263e-133	2.1382758229760657	0.619	0.289	7.560437341390055e-129	Lateral Root Cap	AT5G16230
8.787706850380067e-133	1.2190822660666623	0.891	0.607	2.4279555256915085e-128	Lateral Root Cap	AT2G23320
9.358030313622657e-133	1.1109192831569263	0.951	0.757	2.585530195350804e-128	Lateral Root Cap	AT4G02380
2.1585757232780625e-132	2.705254298557784	0.512	0.184	5.963928865844959e-128	Lateral Root Cap	AT5G04250
2.2437686418406713e-131	1.8106876505881486	0.732	0.486	6.19930838054159e-127	Lateral Root Cap	AT1G35670
9.918193029099352e-131	1.7911370050596893	0.807	0.511	2.74029755200986e-126	Lateral Root Cap	AT4G21840
3.0256411979691136e-130	1.2272083585885807	0.851	0.54	8.359544065868864e-126	Lateral Root Cap	AT2G27310
